Year,Week,WeekX,Location,Sex,Age,Deaths
18,26,78,Care Home,F,45-64,11
18,26,78,Care Home,M,45-64,12
18,26,78,Home / Non-institution,F,45-64,17
18,26,78,Home / Non-institution,M,45-64,50
18,26,78,Hospital,F,45-64,29
18,26,78,Hospital,M,45-64,41
18,27,79,Care Home,F,45-64,9
18,27,79,Care Home,M,45-64,11
18,27,79,Home / Non-institution,F,45-64,19
18,27,79,Home / Non-institution,M,45-64,37
18,27,79,Hospital,F,45-64,31
18,27,79,Hospital,M,45-64,33
18,28,80,Care Home,F,45-64,8
18,28,80,Care Home,M,45-64,9
18,28,80,Home / Non-institution,F,45-64,23
18,28,80,Home / Non-institution,M,45-64,41
18,28,80,Hospital,F,45-64,26
18,28,80,Hospital,M,45-64,33
18,28,80,Other institution,F,45-64,1
18,29,81,Care Home,F,45-64,9
18,29,81,Care Home,M,45-64,11
18,29,81,Home / Non-institution,F,45-64,19
18,29,81,Home / Non-institution,M,45-64,47
18,29,81,Hospital,M,45-64,35
18,29,81,Hospital,F,45-64,36
18,30,82,Care Home,M,45-64,6
18,30,82,Care Home,F,45-64,7
18,30,82,Home / Non-institution,F,45-64,25
18,30,82,Home / Non-institution,M,45-64,42
18,30,82,Hospital,F,45-64,32
18,30,82,Hospital,M,45-64,39
18,31,83,Care Home,F,45-64,7
18,31,83,Care Home,M,45-64,12
18,31,83,Home / Non-institution,F,45-64,24
18,31,83,Home / Non-institution,M,45-64,35
18,31,83,Hospital,F,45-64,33
18,31,83,Hospital,M,45-64,36
18,31,83,Other institution,M,45-64,1
18,32,84,Care Home,F,45-64,8
18,32,84,Care Home,M,45-64,10
18,32,84,Home / Non-institution,F,45-64,25
18,32,84,Home / Non-institution,M,45-64,42
18,32,84,Hospital,F,45-64,27
18,32,84,Hospital,M,45-64,35
18,32,84,Other institution,M,45-64,1
18,33,85,Care Home,M,45-64,6
18,33,85,Care Home,F,45-64,10
18,33,85,Home / Non-institution,F,45-64,21
18,33,85,Home / Non-institution,M,45-64,47
18,33,85,Hospital,F,45-64,35
18,33,85,Hospital,M,45-64,43
18,33,85,Other institution,F,45-64,1
18,34,86,Care Home,F,45-64,5
18,34,86,Care Home,M,45-64,8
18,34,86,Home / Non-institution,F,45-64,23
18,34,86,Home / Non-institution,M,45-64,45
18,34,86,Hospital,F,45-64,26
18,34,86,Hospital,M,45-64,33
18,35,87,Care Home,M,45-64,7
18,35,87,Care Home,F,45-64,10
18,35,87,Home / Non-institution,F,45-64,17
18,35,87,Home / Non-institution,M,45-64,44
18,35,87,Hospital,F,45-64,30
18,35,87,Hospital,M,45-64,43
18,36,88,Care Home,M,45-64,5
18,36,88,Care Home,F,45-64,12
18,36,88,Home / Non-institution,F,45-64,22
18,36,88,Home / Non-institution,M,45-64,36
18,36,88,Hospital,F,45-64,28
18,36,88,Hospital,M,45-64,31
18,37,89,Care Home,F,45-64,3
18,37,89,Care Home,M,45-64,13
18,37,89,Home / Non-institution,F,45-64,20
18,37,89,Home / Non-institution,M,45-64,38
18,37,89,Hospital,M,45-64,40
18,37,89,Hospital,F,45-64,50
18,37,89,Other institution,M,45-64,1
18,38,90,Care Home,F,45-64,4
18,38,90,Care Home,M,45-64,5
18,38,90,Home / Non-institution,F,45-64,19
18,38,90,Home / Non-institution,M,45-64,32
18,38,90,Hospital,F,45-64,20
18,38,90,Hospital,M,45-64,35
18,38,90,Other institution,F,45-64,1
18,39,91,Care Home,F,45-64,8
18,39,91,Care Home,M,45-64,8
18,39,91,Home / Non-institution,F,45-64,14
18,39,91,Home / Non-institution,M,45-64,38
18,39,91,Hospital,M,45-64,31
18,39,91,Hospital,F,45-64,39
18,39,91,Other institution,M,45-64,1
18,40,92,Care Home,F,45-64,7
18,40,92,Care Home,M,45-64,16
18,40,92,Home / Non-institution,F,45-64,26
18,40,92,Home / Non-institution,M,45-64,50
18,40,92,Hospital,F,45-64,27
18,40,92,Hospital,M,45-64,56
18,41,93,Care Home,M,45-64,7
18,41,93,Care Home,F,45-64,8
18,41,93,Home / Non-institution,F,45-64,18
18,41,93,Home / Non-institution,M,45-64,30
18,41,93,Hospital,M,45-64,30
18,41,93,Hospital,F,45-64,35
18,42,94,Care Home,M,45-64,9
18,42,94,Care Home,F,45-64,12
18,42,94,Home / Non-institution,F,45-64,13
18,42,94,Home / Non-institution,M,45-64,39
18,42,94,Hospital,F,45-64,29
18,42,94,Hospital,M,45-64,43
18,42,94,Other institution,F,45-64,1
18,43,95,Care Home,M,45-64,10
18,43,95,Care Home,F,45-64,11
18,43,95,Home / Non-institution,F,45-64,28
18,43,95,Home / Non-institution,M,45-64,40
18,43,95,Hospital,M,45-64,26
18,43,95,Hospital,F,45-64,34
18,43,95,Other institution,M,45-64,1
18,43,95,Other institution,F,45-64,3
18,44,96,Care Home,M,45-64,6
18,44,96,Care Home,F,45-64,9
18,44,96,Home / Non-institution,F,45-64,21
18,44,96,Home / Non-institution,M,45-64,41
18,44,96,Hospital,F,45-64,42
18,44,96,Hospital,M,45-64,48
18,45,97,Care Home,F,45-64,9
18,45,97,Care Home,M,45-64,20
18,45,97,Home / Non-institution,F,45-64,26
18,45,97,Home / Non-institution,M,45-64,45
18,45,97,Hospital,F,45-64,30
18,45,97,Hospital,M,45-64,35
18,45,97,Other institution,M,45-64,1
18,46,98,Care Home,F,45-64,5
18,46,98,Care Home,M,45-64,10
18,46,98,Home / Non-institution,F,45-64,29
18,46,98,Home / Non-institution,M,45-64,36
18,46,98,Hospital,F,45-64,23
18,46,98,Hospital,M,45-64,37
18,46,98,Other institution,M,45-64,1
18,46,98,Other institution,F,45-64,3
18,47,99,Care Home,F,45-64,2
18,47,99,Care Home,M,45-64,8
18,47,99,Home / Non-institution,F,45-64,23
18,47,99,Home / Non-institution,M,45-64,43
18,47,99,Hospital,F,45-64,33
18,47,99,Hospital,M,45-64,40
18,47,99,Other institution,F,45-64,1
18,47,99,Other institution,M,45-64,1
18,48,100,Care Home,F,45-64,6
18,48,100,Care Home,M,45-64,11
18,48,100,Home / Non-institution,F,45-64,19
18,48,100,Home / Non-institution,M,45-64,49
18,48,100,Hospital,F,45-64,29
18,48,100,Hospital,M,45-64,48
18,48,100,Other institution,F,45-64,2
18,49,101,Care Home,M,45-64,5
18,49,101,Care Home,F,45-64,7
18,49,101,Home / Non-institution,F,45-64,18
18,49,101,Home / Non-institution,M,45-64,45
18,49,101,Hospital,F,45-64,31
18,49,101,Hospital,M,45-64,39
18,49,101,Other institution,F,45-64,1
18,50,102,Care Home,M,45-64,6
18,50,102,Care Home,F,45-64,10
18,50,102,Home / Non-institution,F,45-64,28
18,50,102,Home / Non-institution,M,45-64,41
18,50,102,Hospital,F,45-64,37
18,50,102,Hospital,M,45-64,44
18,50,102,Other institution,M,45-64,1
18,51,103,Care Home,M,45-64,7
18,51,103,Care Home,F,45-64,10
18,51,103,Home / Non-institution,F,45-64,23
18,51,103,Home / Non-institution,M,45-64,50
18,51,103,Hospital,M,45-64,35
18,51,103,Hospital,F,45-64,37
18,51,103,Other institution,F,45-64,1
18,52,104,Care Home,F,45-64,8
18,52,104,Care Home,M,45-64,9
18,52,104,Home / Non-institution,F,45-64,18
18,52,104,Home / Non-institution,M,45-64,42
18,52,104,Hospital,F,45-64,24
18,52,104,Hospital,M,45-64,41
17,1,1,Care Home,M,65-74,14
17,1,1,Care Home,F,65-74,18
17,1,1,Home / Non-institution,F,65-74,17
17,1,1,Home / Non-institution,M,65-74,31
17,1,1,Hospital,F,65-74,51
17,1,1,Hospital,M,65-74,67
17,2,2,Care Home,F,65-74,10
17,2,2,Care Home,M,65-74,14
17,2,2,Home / Non-institution,F,65-74,24
17,2,2,Home / Non-institution,M,65-74,36
17,2,2,Hospital,F,65-74,48
17,2,2,Hospital,M,65-74,80
17,2,2,Other institution,F,65-74,1
17,3,3,Care Home,M,65-74,10
17,3,3,Care Home,F,65-74,13
17,3,3,Home / Non-institution,F,65-74,18
17,3,3,Home / Non-institution,M,65-74,45
17,3,3,Hospital,F,65-74,53
17,3,3,Hospital,M,65-74,62
17,4,4,Care Home,M,65-74,10
17,4,4,Care Home,F,65-74,15
17,4,4,Home / Non-institution,F,65-74,25
17,4,4,Home / Non-institution,M,65-74,48
17,4,4,Hospital,F,65-74,55
17,4,4,Hospital,M,65-74,59
17,5,5,Care Home,F,65-74,13
17,5,5,Care Home,M,65-74,17
17,5,5,Home / Non-institution,F,65-74,31
17,5,5,Home / Non-institution,M,65-74,31
17,5,5,Hospital,F,65-74,56
17,5,5,Hospital,M,65-74,68
17,5,5,Other institution,M,65-74,1
17,6,6,Care Home,M,65-74,9
17,6,6,Care Home,F,65-74,15
17,6,6,Home / Non-institution,F,65-74,26
17,6,6,Home / Non-institution,M,65-74,41
17,6,6,Hospital,F,65-74,58
17,6,6,Hospital,M,65-74,61
17,7,7,Care Home,F,65-74,13
17,7,7,Care Home,M,65-74,13
17,7,7,Home / Non-institution,F,65-74,33
17,7,7,Home / Non-institution,M,65-74,47
17,7,7,Hospital,M,65-74,61
17,7,7,Hospital,F,65-74,64
17,8,8,Care Home,F,65-74,10
17,8,8,Care Home,M,65-74,12
17,8,8,Home / Non-institution,F,65-74,32
17,8,8,Home / Non-institution,M,65-74,35
17,8,8,Hospital,M,65-74,57
17,8,8,Hospital,F,65-74,61
17,9,9,Care Home,M,65-74,9
17,9,9,Care Home,F,65-74,18
17,9,9,Home / Non-institution,F,65-74,31
17,9,9,Home / Non-institution,M,65-74,52
17,9,9,Hospital,F,65-74,53
17,9,9,Hospital,M,65-74,68
17,9,9,Other institution,F,65-74,1
17,9,9,Other institution,M,65-74,1
17,10,10,Care Home,M,65-74,12
17,10,10,Care Home,F,65-74,17
17,10,10,Home / Non-institution,F,65-74,24
17,10,10,Home / Non-institution,M,65-74,26
17,10,10,Hospital,F,65-74,48
17,10,10,Hospital,M,65-74,68
17,11,11,Care Home,F,65-74,6
17,11,11,Care Home,M,65-74,19
17,11,11,Home / Non-institution,F,65-74,33
17,11,11,Home / Non-institution,M,65-74,41
17,11,11,Hospital,F,65-74,55
17,11,11,Hospital,M,65-74,61
17,11,11,Other institution,M,65-74,1
17,12,12,Care Home,F,65-74,12
17,12,12,Care Home,M,65-74,20
17,12,12,Home / Non-institution,F,65-74,24
17,12,12,Home / Non-institution,M,65-74,48
17,12,12,Hospital,F,65-74,42
17,12,12,Hospital,M,65-74,58
17,12,12,Other institution,F,65-74,3
17,13,13,Care Home,F,65-74,12
17,13,13,Care Home,M,65-74,14
17,13,13,Home / Non-institution,F,65-74,26
17,13,13,Home / Non-institution,M,65-74,43
17,13,13,Hospital,F,65-74,47
17,13,13,Hospital,M,65-74,75
17,13,13,Other institution,F,65-74,1
17,13,13,Other institution,M,65-74,1
17,14,14,Care Home,F,65-74,12
17,14,14,Care Home,M,65-74,16
17,14,14,Home / Non-institution,F,65-74,25
17,14,14,Home / Non-institution,M,65-74,30
17,14,14,Hospital,F,65-74,57
17,14,14,Hospital,M,65-74,62
17,14,14,Other institution,F,65-74,1
17,15,15,Care Home,F,65-74,10
17,15,15,Care Home,M,65-74,14
17,15,15,Home / Non-institution,F,65-74,23
17,15,15,Home / Non-institution,M,65-74,38
17,15,15,Hospital,F,65-74,37
17,15,15,Hospital,M,65-74,51
17,16,16,Care Home,F,65-74,5
17,16,16,Care Home,M,65-74,12
17,16,16,Home / Non-institution,F,65-74,27
17,16,16,Home / Non-institution,M,65-74,54
17,16,16,Hospital,F,65-74,43
17,16,16,Hospital,M,65-74,69
17,16,16,Other institution,F,65-74,2
17,17,17,Care Home,F,65-74,10
17,17,17,Care Home,M,65-74,18
17,17,17,Home / Non-institution,F,65-74,28
17,17,17,Home / Non-institution,M,65-74,38
17,17,17,Hospital,M,65-74,54
17,17,17,Hospital,F,65-74,60
17,18,18,Care Home,F,65-74,14
17,18,18,Care Home,M,65-74,14
17,18,18,Home / Non-institution,F,65-74,25
17,18,18,Home / Non-institution,M,65-74,41
17,18,18,Hospital,F,65-74,55
17,18,18,Hospital,M,65-74,58
17,19,19,Care Home,F,65-74,8
17,19,19,Care Home,M,65-74,12
17,19,19,Home / Non-institution,F,65-74,23
17,19,19,Home / Non-institution,M,65-74,41
17,19,19,Hospital,F,65-74,56
17,19,19,Hospital,M,65-74,60
17,19,19,Other institution,F,65-74,1
17,20,20,Care Home,M,65-74,16
17,20,20,Care Home,F,65-74,17
17,20,20,Home / Non-institution,F,65-74,31
17,20,20,Home / Non-institution,M,65-74,40
17,20,20,Hospital,F,65-74,57
17,20,20,Hospital,M,65-74,59
17,21,21,Care Home,F,65-74,11
17,21,21,Care Home,M,65-74,17
17,21,21,Home / Non-institution,F,65-74,20
17,21,21,Home / Non-institution,M,65-74,37
17,21,21,Hospital,F,65-74,52
17,21,21,Hospital,M,65-74,54
17,22,22,Care Home,F,65-74,15
17,22,22,Care Home,M,65-74,22
17,22,22,Home / Non-institution,F,65-74,19
17,22,22,Home / Non-institution,M,65-74,30
17,22,22,Hospital,F,65-74,48
17,22,22,Hospital,M,65-74,53
17,23,23,Care Home,F,65-74,15
17,23,23,Care Home,M,65-74,17
17,23,23,Home / Non-institution,F,65-74,23
17,23,23,Home / Non-institution,M,65-74,35
17,23,23,Hospital,F,65-74,52
17,23,23,Hospital,M,65-74,55
17,23,23,Other institution,F,65-74,1
17,24,24,Care Home,M,65-74,13
17,24,24,Care Home,F,65-74,16
17,24,24,Home / Non-institution,F,65-74,23
17,24,24,Home / Non-institution,M,65-74,37
17,24,24,Hospital,F,65-74,37
17,24,24,Hospital,M,65-74,60
17,24,24,Other institution,F,65-74,1
17,25,25,Care Home,F,65-74,12
17,25,25,Care Home,M,65-74,13
17,25,25,Home / Non-institution,F,65-74,23
17,25,25,Home / Non-institution,M,65-74,41
17,25,25,Hospital,F,65-74,46
17,25,25,Hospital,M,65-74,64
17,26,26,Care Home,F,65-74,13
17,26,26,Care Home,M,65-74,14
17,26,26,Home / Non-institution,F,65-74,21
17,26,26,Home / Non-institution,M,65-74,50
17,26,26,Hospital,F,65-74,40
17,26,26,Hospital,M,65-74,62
17,26,26,Other institution,M,65-74,1
17,26,26,Other institution,F,65-74,2
17,27,27,Care Home,F,65-74,8
17,27,27,Care Home,M,65-74,9
17,27,27,Home / Non-institution,F,65-74,22
17,27,27,Home / Non-institution,M,65-74,44
17,27,27,Hospital,F,65-74,49
17,27,27,Hospital,M,65-74,64
17,28,28,Care Home,M,65-74,9
17,28,28,Care Home,F,65-74,14
17,28,28,Home / Non-institution,F,65-74,23
17,28,28,Home / Non-institution,M,65-74,34
17,28,28,Hospital,F,65-74,42
17,28,28,Hospital,M,65-74,58
17,28,28,Other institution,M,65-74,1
17,29,29,Care Home,M,65-74,7
17,29,29,Care Home,F,65-74,17
17,29,29,Home / Non-institution,F,65-74,27
17,29,29,Home / Non-institution,M,65-74,37
17,29,29,Hospital,F,65-74,48
17,29,29,Hospital,M,65-74,60
17,29,29,Other institution,F,65-74,1
17,30,30,Care Home,F,65-74,3
17,30,30,Care Home,M,65-74,10
17,30,30,Home / Non-institution,F,65-74,19
17,30,30,Home / Non-institution,M,65-74,27
17,30,30,Hospital,F,65-74,42
17,30,30,Hospital,M,65-74,56
17,30,30,Other institution,M,65-74,1
17,31,31,Care Home,F,65-74,10
17,31,31,Care Home,M,65-74,16
17,31,31,Home / Non-institution,F,65-74,21
17,31,31,Home / Non-institution,M,65-74,41
17,31,31,Hospital,M,65-74,48
17,31,31,Hospital,F,65-74,53
17,31,31,Other institution,F,65-74,1
17,32,32,Care Home,F,65-74,12
17,32,32,Care Home,M,65-74,12
17,32,32,Home / Non-institution,F,65-74,16
17,32,32,Home / Non-institution,M,65-74,30
17,32,32,Hospital,F,65-74,48
17,32,32,Hospital,M,65-74,52
17,33,33,Care Home,M,65-74,14
17,33,33,Care Home,F,65-74,16
17,33,33,Home / Non-institution,F,65-74,21
17,33,33,Home / Non-institution,M,65-74,30
17,33,33,Hospital,M,65-74,49
17,33,33,Hospital,F,65-74,55
17,34,34,Care Home,F,65-74,8
17,34,34,Care Home,M,65-74,15
17,34,34,Home / Non-institution,F,65-74,29
17,34,34,Home / Non-institution,M,65-74,37
17,34,34,Hospital,M,65-74,48
17,34,34,Hospital,F,65-74,50
17,35,35,Care Home,F,65-74,9
17,35,35,Care Home,M,65-74,9
17,35,35,Home / Non-institution,F,65-74,27
17,35,35,Home / Non-institution,M,65-74,32
17,35,35,Hospital,F,65-74,49
17,35,35,Hospital,M,65-74,55
17,35,35,Other institution,F,65-74,1
17,35,35,Other institution,M,65-74,1
17,36,36,Care Home,F,65-74,9
17,36,36,Care Home,M,65-74,12
17,36,36,Home / Non-institution,F,65-74,23
17,36,36,Home / Non-institution,M,65-74,35
17,36,36,Hospital,F,65-74,46
17,36,36,Hospital,M,65-74,71
17,36,36,Other institution,M,65-74,1
17,37,37,Care Home,M,65-74,10
17,37,37,Care Home,F,65-74,14
17,37,37,Home / Non-institution,F,65-74,20
17,37,37,Home / Non-institution,M,65-74,36
17,37,37,Hospital,F,65-74,36
17,37,37,Hospital,M,65-74,60
17,37,37,Other institution,M,65-74,1
17,37,37,Other institution,F,65-74,2
17,38,38,Care Home,F,65-74,11
17,38,38,Care Home,M,65-74,15
17,38,38,Home / Non-institution,F,65-74,21
17,38,38,Home / Non-institution,M,65-74,37
17,38,38,Hospital,F,65-74,45
17,38,38,Hospital,M,65-74,72
17,39,39,Care Home,F,65-74,9
17,39,39,Care Home,M,65-74,14
17,39,39,Home / Non-institution,F,65-74,26
17,39,39,Home / Non-institution,M,65-74,29
17,39,39,Hospital,F,65-74,34
17,39,39,Hospital,M,65-74,68
17,39,39,Other institution,M,65-74,1
17,40,40,Care Home,M,65-74,10
17,40,40,Care Home,F,65-74,13
17,40,40,Home / Non-institution,F,65-74,23
17,40,40,Home / Non-institution,M,65-74,40
17,40,40,Hospital,F,65-74,51
17,40,40,Hospital,M,65-74,61
17,40,40,Other institution,M,65-74,1
17,41,41,Care Home,M,65-74,11
17,41,41,Care Home,F,65-74,13
17,41,41,Home / Non-institution,F,65-74,24
17,41,41,Home / Non-institution,M,65-74,44
17,41,41,Hospital,F,65-74,46
17,41,41,Hospital,M,65-74,75
17,41,41,Other institution,F,65-74,1
17,41,41,Other institution,M,65-74,1
17,42,42,Care Home,M,65-74,12
17,42,42,Care Home,F,65-74,20
17,42,42,Home / Non-institution,F,65-74,18
17,42,42,Home / Non-institution,M,65-74,40
17,42,42,Hospital,F,65-74,45
17,42,42,Hospital,M,65-74,62
17,42,42,Other institution,F,65-74,1
17,42,42,Other institution,M,65-74,1
17,43,43,Care Home,F,65-74,8
17,43,43,Care Home,M,65-74,14
17,43,43,Home / Non-institution,F,65-74,22
17,43,43,Home / Non-institution,M,65-74,48
17,43,43,Hospital,F,65-74,46
17,43,43,Hospital,M,65-74,60
17,44,44,Care Home,F,65-74,12
17,44,44,Care Home,M,65-74,14
17,44,44,Home / Non-institution,F,65-74,31
17,44,44,Home / Non-institution,M,65-74,43
17,44,44,Hospital,F,65-74,38
17,44,44,Hospital,M,65-74,67
17,44,44,Other institution,M,65-74,1
17,45,45,Care Home,F,65-74,10
17,45,45,Care Home,M,65-74,15
17,45,45,Home / Non-institution,F,65-74,24
17,45,45,Home / Non-institution,M,65-74,48
17,45,45,Hospital,F,65-74,57
17,45,45,Hospital,M,65-74,80
17,45,45,Other institution,F,65-74,1
17,45,45,Other institution,M,65-74,1
17,46,46,Care Home,F,65-74,18
17,46,46,Care Home,M,65-74,20
17,46,46,Home / Non-institution,M,65-74,23
17,46,46,Home / Non-institution,F,65-74,25
17,46,46,Hospital,F,65-74,46
17,46,46,Hospital,M,65-74,72
17,46,46,Other institution,F,65-74,2
17,47,47,Care Home,M,65-74,7
17,47,47,Care Home,F,65-74,13
17,47,47,Home / Non-institution,F,65-74,29
17,47,47,Home / Non-institution,M,65-74,48
17,47,47,Hospital,F,65-74,48
17,47,47,Hospital,M,65-74,53
17,47,47,Other institution,F,65-74,1
17,47,47,Other institution,M,65-74,1
17,48,48,Care Home,M,65-74,19
17,48,48,Care Home,F,65-74,22
17,48,48,Home / Non-institution,F,65-74,22
17,48,48,Home / Non-institution,M,65-74,49
17,48,48,Hospital,F,65-74,44
17,48,48,Hospital,M,65-74,67
17,49,49,Care Home,F,65-74,17
17,49,49,Care Home,M,65-74,19
17,49,49,Home / Non-institution,F,65-74,26
17,49,49,Home / Non-institution,M,65-74,48
17,49,49,Hospital,F,65-74,60
17,49,49,Hospital,M,65-74,67
17,50,50,Care Home,F,65-74,12
17,50,50,Care Home,M,65-74,14
17,50,50,Home / Non-institution,F,65-74,23
17,50,50,Home / Non-institution,M,65-74,35
17,50,50,Hospital,F,65-74,42
17,50,50,Hospital,M,65-74,82
17,50,50,Other institution,M,65-74,1
17,50,50,Other institution,F,65-74,2
17,51,51,Care Home,F,65-74,14
17,51,51,Care Home,M,65-74,15
17,51,51,Home / Non-institution,F,65-74,43
17,51,51,Home / Non-institution,M,65-74,52
17,51,51,Hospital,F,65-74,56
17,51,51,Hospital,M,65-74,72
17,51,51,Other institution,M,65-74,1
17,52,52,Care Home,F,65-74,16
17,52,52,Care Home,M,65-74,20
17,52,52,Home / Non-institution,F,65-74,19
17,52,52,Home / Non-institution,M,65-74,28
17,52,52,Hospital,F,65-74,51
17,52,52,Hospital,M,65-74,58
17,52,52,Other institution,F,65-74,1
18,1,53,Care Home,M,65-74,8
18,1,53,Care Home,F,65-74,16
18,1,53,Home / Non-institution,F,65-74,43
18,1,53,Home / Non-institution,M,65-74,53
18,1,53,Hospital,M,65-74,67
18,1,53,Hospital,F,65-74,74
18,1,53,Other institution,F,65-74,4
18,2,54,Care Home,F,65-74,17
18,2,54,Care Home,M,65-74,26
18,2,54,Home / Non-institution,F,65-74,40
18,2,54,Home / Non-institution,M,65-74,64
18,2,54,Hospital,F,65-74,86
18,2,54,Hospital,M,65-74,95
18,2,54,Other institution,F,65-74,2
18,2,54,Other institution,M,65-74,2
18,3,55,Care Home,F,65-74,23
18,3,55,Care Home,M,65-74,26
18,3,55,Home / Non-institution,F,65-74,30
18,3,55,Home / Non-institution,M,65-74,47
18,3,55,Hospital,M,65-74,63
18,3,55,Hospital,F,65-74,77
18,3,55,Other institution,M,65-74,2
18,4,56,Care Home,F,65-74,10
18,4,56,Care Home,M,65-74,19
18,4,56,Home / Non-institution,F,65-74,45
18,4,56,Home / Non-institution,M,65-74,45
18,4,56,Hospital,F,65-74,70
18,4,56,Hospital,M,65-74,86
18,4,56,Other institution,F,65-74,1
18,5,57,Care Home,F,65-74,11
18,5,57,Care Home,M,65-74,17
18,5,57,Home / Non-institution,F,65-74,35
18,5,57,Home / Non-institution,M,65-74,46
18,5,57,Hospital,M,65-74,78
18,5,57,Hospital,F,65-74,79
18,5,57,Other institution,F,65-74,2
18,6,58,Care Home,F,65-74,13
18,6,58,Care Home,M,65-74,21
18,6,58,Home / Non-institution,F,65-74,30
18,6,58,Home / Non-institution,M,65-74,42
18,6,58,Hospital,F,65-74,51
18,6,58,Hospital,M,65-74,56
18,7,59,Care Home,F,65-74,8
18,7,59,Care Home,M,65-74,16
18,7,59,Home / Non-institution,F,65-74,26
18,7,59,Home / Non-institution,M,65-74,53
18,7,59,Hospital,M,65-74,61
18,7,59,Hospital,F,65-74,73
18,7,59,Other institution,F,65-74,1
18,7,59,Other institution,M,65-74,1
18,8,60,Care Home,F,65-74,17
18,8,60,Care Home,M,65-74,18
18,8,60,Home / Non-institution,F,65-74,27
18,8,60,Home / Non-institution,M,65-74,35
18,8,60,Hospital,F,65-74,58
18,8,60,Hospital,M,65-74,61
18,8,60,Other institution,M,65-74,1
18,8,60,Other institution,F,65-74,2
18,9,61,Care Home,F,65-74,13
18,9,61,Care Home,M,65-74,15
18,9,61,Home / Non-institution,F,65-74,32
18,9,61,Home / Non-institution,M,65-74,33
18,9,61,Hospital,F,65-74,40
18,9,61,Hospital,M,65-74,51
18,10,62,Care Home,F,65-74,17
18,10,62,Care Home,M,65-74,21
18,10,62,Home / Non-institution,F,65-74,31
18,10,62,Home / Non-institution,M,65-74,56
18,10,62,Hospital,F,65-74,70
18,10,62,Hospital,M,65-74,81
18,11,63,Care Home,F,65-74,14
18,11,63,Care Home,M,65-74,18
18,11,63,Home / Non-institution,F,65-74,25
18,11,63,Home / Non-institution,M,65-74,32
18,11,63,Hospital,F,65-74,49
18,11,63,Hospital,M,65-74,60
18,11,63,Other institution,F,65-74,1
18,12,64,Care Home,F,65-74,18
18,12,64,Care Home,M,65-74,19
18,12,64,Home / Non-institution,F,65-74,21
18,12,64,Home / Non-institution,M,65-74,34
18,12,64,Hospital,F,65-74,49
18,12,64,Hospital,M,65-74,63
18,13,65,Care Home,M,65-74,15
18,13,65,Care Home,F,65-74,17
18,13,65,Home / Non-institution,F,65-74,25
18,13,65,Home / Non-institution,M,65-74,39
18,13,65,Hospital,F,65-74,43
18,13,65,Hospital,M,65-74,54
18,14,66,Care Home,F,65-74,11
18,14,66,Care Home,M,65-74,18
18,14,66,Home / Non-institution,F,65-74,23
18,14,66,Home / Non-institution,M,65-74,37
18,14,66,Hospital,F,65-74,55
18,14,66,Hospital,M,65-74,66
18,14,66,Other institution,F,65-74,1
18,14,66,Other institution,M,65-74,1
18,15,67,Care Home,M,65-74,15
18,15,67,Care Home,F,65-74,19
18,15,67,Home / Non-institution,F,65-74,32
18,15,67,Home / Non-institution,M,65-74,45
18,15,67,Hospital,F,65-74,51
18,15,67,Hospital,M,65-74,73
18,15,67,Other institution,F,65-74,1
18,16,68,Care Home,F,65-74,12
18,16,68,Care Home,M,65-74,12
18,16,68,Home / Non-institution,F,65-74,26
18,16,68,Home / Non-institution,M,65-74,44
18,16,68,Hospital,F,65-74,50
18,16,68,Hospital,M,65-74,54
18,17,69,Care Home,M,65-74,11
18,17,69,Care Home,F,65-74,17
18,17,69,Home / Non-institution,F,65-74,28
18,17,69,Home / Non-institution,M,65-74,37
18,17,69,Hospital,F,65-74,44
18,17,69,Hospital,M,65-74,54
18,18,70,Care Home,F,65-74,10
18,18,70,Care Home,M,65-74,20
18,18,70,Home / Non-institution,F,65-74,29
18,18,70,Home / Non-institution,M,65-74,56
18,18,70,Hospital,F,65-74,39
18,18,70,Hospital,M,65-74,55
18,18,70,Other institution,M,65-74,1
18,19,71,Care Home,F,65-74,13
18,19,71,Care Home,M,65-74,17
18,19,71,Home / Non-institution,F,65-74,20
18,19,71,Home / Non-institution,M,65-74,36
18,19,71,Hospital,F,65-74,44
18,19,71,Hospital,M,65-74,51
18,19,71,Other institution,M,65-74,1
18,20,72,Care Home,M,65-74,9
18,20,72,Care Home,F,65-74,11
18,20,72,Home / Non-institution,F,65-74,32
18,20,72,Home / Non-institution,M,65-74,46
18,20,72,Hospital,F,65-74,43
18,20,72,Hospital,M,65-74,61
18,20,72,Other institution,F,65-74,1
18,21,73,Care Home,F,65-74,10
18,21,73,Care Home,M,65-74,12
18,21,73,Home / Non-institution,F,65-74,27
18,21,73,Home / Non-institution,M,65-74,39
18,21,73,Hospital,M,65-74,53
18,21,73,Hospital,F,65-74,55
18,21,73,Other institution,M,65-74,1
18,22,74,Care Home,F,65-74,10
18,22,74,Care Home,M,65-74,14
18,22,74,Home / Non-institution,F,65-74,29
18,22,74,Home / Non-institution,M,65-74,33
18,22,74,Hospital,F,65-74,47
18,22,74,Hospital,M,65-74,60
18,22,74,Other institution,M,65-74,1
18,22,74,Other institution,F,65-74,2
18,23,75,Care Home,M,65-74,9
18,23,75,Care Home,F,65-74,10
18,23,75,Home / Non-institution,F,65-74,23
18,23,75,Home / Non-institution,M,65-74,51
18,23,75,Hospital,F,65-74,37
18,23,75,Hospital,M,65-74,54
18,23,75,Other institution,F,65-74,1
